ID_CTE,CLASE,TIENE_ALT,TIENE_APOLO,TIENE_TDC,TIENE_SEGUROS,TIENE_BXI,TIENE_HIJOS,TIENE_AUTOS,TIENE_BIENES,TIENE_ESTUDIOS,TIENE_TELEFONO,TIENE_MAIL,FILENET,TDC_COMPRA,TXN_SUC,TXNS,ACTIVO,NH_N2,NH,TOTAL_ALT,TOTAL_APOLO,TOTAL_TDC,TOTAL_SEGUROS,SDO_CAPTACION,SDO_CORTE,MONTO_NOMINA,PORC_GASTADO,ANIO_ALTA_CTE,GENERACION_CTE,ESTADOCLAV,ESTADODES,FUENTEINGDES,INGRESOSMENDES,SEGMENTOMKTDES,SEXO,ESTADOCIV,REGIMENMAT,FECHA_INFORMACION,FAMILIA,TOTAL_PRODUCTOS,LEYENDA,BANCA,BANCO,NUMEROCIF,VISTA,BXI,EMAIL,HIJOSNUM,AUTOSNUM,BIENESNUM,TRATAMIENTO,NIVELESTDES,ESTATUSDES,TIPOTEL1,CODIGOPOS,ANIO_MES_ALTA_CTE,ANIO_NAC_CTE,ANIO_MES_NAC_CTE,CLUSTER,TOTAL,Municipio
1.02E+11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,435,95,7697,7990.31,2010,Generacion X,28,TAMPS,Sueldo,MENOS DE $2000,PERSONAL BASICO,F,C,M,10/31/2020,2,2,CON GASTO,Comercial,BANORTE,25214177,1,0,0,0,0,0,ND,Secundaria,Prospecto,0,87456,2010-0,70,7011,14,1,Matamoros
1.06E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2024,2024,12757,530.2,2016,Baby Boombers,22,QRO,Sueldo,MENOS DE $2000,PERSONAL BASICO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,45991734,1,0,0,0,0,0,ND,Otros,Prospecto,0,76246,2016-0,62,6211,13,1,El Marqu?s
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,2242,2585,7105,174.88,2019,Generacion X,1,CDMX,Sueldo,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,58340172,1,0,19,0,0,0,ND,Otros,Activo,0,6080,2019-0,74,7407,13,1,SIN MUNICIPIO
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,172,84,2584,2973,2020,Sin Generacion,24,SLP,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,64098188,1,0,24,0,0,0,ND,Preparatoria,Activo,0,78387,2020-1,0,4,3,1,San Luis Potosi
1.03E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,841,1358,6215,357.81,2011,Generacion X,28,TAMPS,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,M,U,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,27498514,1,0,0,0,0,0,ND,Preparatoria,Activo,0,87000,2011-0,78,7808,13,1,Victoria
1.05E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,9883,8522,16521,93.86,2014,Baby Boombers,14,JAL,Sueldo,$ 35001 A $ 50000,PERSONAL MEDIO,M,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,40955800,1,0,0,0,0,0,ND,Otros,Activo,0,44900,2014-1,63,6303,7,1,Guadalajara
1.03E+11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.00E+21,2012,Generacion Y,15,MEX,No Identificado,No Identificado,PERSONAL BASICO TRANSICION,M,S,D,10/31/2020,1,2,CON GASTO,Comercial,BANORTE,32324593,1,0,0,0,0,0,ND,Otros,Activo,0,54040,2012-0,83,8304,14,1,Tlalnepantla de Baz
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2641,5058,10084,99.38,2019,Generacion Y,1,CDMX,No Identificado,No Identificado,PERSONAL BASICO TRANSICION,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,59379080,1,0,0,0,0,0,ND,Otros,Activo,0,6000,2019-0,92,9211,3,1,SIN MUNICIPIO
1.03E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,914,999,11521,1053.5,2011,Generacion Y,22,QRO,Sueldo,MENOS DE $2000,PERSONAL BASICO TRANSICION,M,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,28387878,1,0,0,0,0,0,ND,Preparatoria,Prospecto,0,76229,2011-0,86,8612,13,1,Queretaro
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2019,Generacion Y,31,YUC,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,60774144,1,0,0,0,0,0,ND,Preparatoria,Activo,0,97336,2019-1,94,9410,3,1,Progreso
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,578,820,4577,458.23,2020,Baby Boombers,26,SON,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,62113395,1,0,0,0,0,0,ND,Otros,Activo,0,83458,2020-0,63,6302,3,1,San Luis Rio Colorado
1.03E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,48,48,0,1.00E+21,2011,Generacion Y,25,SIN,No Identificado,No Identificado,PERSONAL MASIVO,F,X,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,29569346,1,0,0,0,0,0,ND,Otros,Activo,0,80376,2011-1,85,8508,3,1,Navolato
1.07E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,342,2,10529,455700.86,2017,Generacion Y,24,SLP,Sueldo,$  2001 A $ 3000,PERSONAL BASICO TRANSICION,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,50366098,1,0,20,0,0,0,ND,Otros,Activo,0,78000,2017-0,86,8601,13,1,San Luis Potosi
1.07E+11,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.00E+21,2018,Generacion X,19,NL,No Identificado,No Identificado,PERSONAL MEDIO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,53912387,0,0,0,0,0,0,ND,No Identificado,Prospecto,0,67250,2018-0,65,6504,15,1,Juarez
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,110,1117,4557,307.87,2020,Generacion Y,24,SLP,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,U,S,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63999554,1,0,0,0,0,0,ND,Otros,Prospecto,0,79740,2020-1,96,9611,13,1,Rayon
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1.00E+21,2018,Generacion X,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,55653316,1,0,0,0,0,0,ND,Otros,Prospecto,0,64490,2018-0,65,6506,13,1,Monterrey
1.07E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,574,1,3211,294481.65,2017,Generacion Y,15,MEX,Sueldo,$  3001 A $ 4000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,51163359,1,0,0,0,0,0,ND,Otros,Activo,0,54710,2017-0,97,9706,13,1,Cuautitlan Izcalli
1.02E+11,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,12737,12737,0,1.00E+21,2010,Baby Boombers,28,TAMPS,Ingreso por Ventas,$ 15001 A $ 35000,PERSONAL MEDIO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,25975721,1,0,21,0,1,1,ND,Preparatoria,Activo,0,87640,2010-0,56,5602,8,1,Cruillas
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,350,350,0,1.00E+21,2020,Generacion X,6,COAH,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,62609008,1,0,0,0,0,0,ND,Otros,Activo,0,27900,2020-0,70,7009,3,1,Francisco I. Madero
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,455,1391,7037,405.99,2020,Generacion Z,32,ZAC,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63298249,1,0,25,0,0,0,ND,Otros,Activo,0,98659,2020-0,1,109,3,1,Guadalupe
1.03E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2581,2587,0,1.00E+21,2011,Baby Boombers,16,MICH,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,29104170,1,0,0,0,0,0,ND,Otros,Activo,0,59750,2011-0,55,5501,3,1,Tangancicuaro
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,261,297,7476,2417.68,2020,Generacion X,26,SON,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,61337268,1,0,0,0,0,0,ND,Secundaria,Activo,0,83010,2020-0,74,7408,3,1,Hermosillo
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1.00E+21,2019,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,59973708,1,0,0,0,0,0,ND,Otros,Prospecto,0,66070,2019-0,83,8301,13,1,General Escobedo
1.07E+11,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,2,0,0,0,12798,12830,0,1.00E+21,2018,Baby Boombers,26,SON,No Identificado,No Identificado,PERSONAL MEDIO,F,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,53203778,2,1,16,0,1,1,ND,Carrera Tecnica,Prospecto,0,84065,2018-0,59,5910,8,1,Nogales
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1286,5708,10313,80.66,2020,Generacion Y,16,MICH,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63126825,1,0,22,0,0,0,ND,Otros,Activo,0,58000,2020-0,89,8906,3,1,Morelia
1.03E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,147,2,17001,783343.31,2011,Generacion X,3,BC,Sueldo,$ 10001 A $ 15000,PERSONAL BASICO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,27601095,1,0,0,0,0,0,ND,Otros,Activo,0,21400,2011-0,69,6903,13,1,Tecate
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,2326,3208,6421,100.18,2020,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63170387,1,0,22,0,0,0,ND,Otros,Prospecto,0,66647,2020-0,97,9707,13,1,Apodaca
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2020,Baby Boombers,11,GTO,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63335990,1,0,0,0,0,0,ND,Otros,Activo,0,36000,2020-0,53,5306,3,1,Guanajuato
1.02E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,7860,7878,0,1.00E+21,2009,Sin Generacion,11,GTO,No Identificado,No Identificado,PERSONAL BASICO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,22020002,1,0,0,0,0,0,ND,Otros,Activo,0,38900,2009-0,21,2111,3,1,Salvatierra
1.04E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,170,0,5251,3088900,2013,Generacion X,6,COAH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,37770500,1,0,0,0,0,0,ND,Secundaria,Prospecto,0,27250,2013-1,77,7703,13,1,Torreon
1.06E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,32,23,4517,19213.76,2016,Generacion Y,12,GRO,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,45971057,1,0,0,0,0,0,ND,Otros,Prospecto,0,40880,2016-0,89,8903,13,1,Zihuatanejo de Azueta
1.06E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,2226,3022,4486,48.43,2016,Generacion Y,15,MEX,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,44969561,1,0,20,0,0,0,ND,Preparatoria,Prospecto,0,54200,2016-0,91,9101,13,1,Polotitlan
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,130,13,7751,58002.92,2018,Generacion Y,1,CDMX,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,56279299,1,0,27,0,0,0,ND,Secundaria,Activo,0,2800,2018-1,92,9209,3,1,SIN MUNICIPIO
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,133,23,6390,27128.33,2019,Generacion Y,25,SIN,No Identificado,No Identificado,PERSONAL MASIVO,F,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,60686201,1,0,0,0,0,0,ND,Licenciatura (Profesional),Activo,0,81048,2019-1,85,8507,3,1,Guasave
1.05E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3379,19334,32121,66.13,2014,Generacion X,20,OAX,Sueldo,$ 35001 A $ 50000,PERSONAL MEDIO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,40745911,1,0,0,0,0,0,LIC,Licenciatura (Profesional),Activo,0,68050,2014-1,70,7005,13,1,Oaxaca de Juarez
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2020,Generacion X,3,BC,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63933811,1,0,0,0,0,0,ND,Secundaria,Activo,0,22244,2020-0,73,7301,3,1,Tijuana
1.09E+11,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1702,3643,17640,384.23,2019,Generacion Y,25,SIN,Sueldo,$ 50001 A $ 75000,PERSONAL BASICO TRANSICION,M,C,S,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,59670082,1,0,24,0,1,1,ND,Otros,Prospecto,0,80308,2019-0,87,8701,1,1,Culiacan
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,3048,3965,3729,-5.95,2019,Generacion Y,12,GRO,No Identificado,No Identificado,PERSONAL BASICO TRANSICION,M,S,D,10/31/2020,1,1,CON SALDO,Comercial,BANORTE,60773798,1,0,0,0,0,0,ND,Otros,Activo,0,39704,2019-1,91,9107,19,1,Acapulco de Juarez
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.00E+21,2020,Generacion X,11,GTO,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63979282,1,0,0,0,0,0,ND,Otros,Activo,0,37530,2020-1,66,6611,3,1,Leon
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,130,37,2795,7393.29,2019,Generacion X,11,GTO,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,60388087,1,0,0,0,0,0,ND,Otros,Activo,0,38160,2019-1,76,7609,3,1,Apaseo el Grande
1.06E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,14,14,0,1.00E+21,2016,Generacion Y,25,SIN,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,48929835,1,0,0,0,0,0,ND,Secundaria,Activo,0,80155,2016-1,96,9606,3,1,Culiacan
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,10,10,0,1.00E+21,2020,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,61165859,1,0,29,0,0,0,ND,Secundaria,Prospecto,0,67485,2020-0,97,9707,13,1,Cadereyta Jimenez
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,169,0,291,100,2020,Generacion X,9,CHIH,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63885932,1,0,0,0,0,0,ND,Otros,Activo,0,32670,2020-0,73,7305,3,1,Juarez
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2019,Generacion Y,15,MEX,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,59701335,1,0,27,0,0,0,ND,Otros,Activo,0,52004,2019-0,99,9903,3,1,Lerma
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,212,9,0,1.00E+21,2019,Generacion X,14,JAL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,60096943,1,0,20,0,0,0,ND,Otros,Prospecto,C,45629,2019-0,76,7612,9,1,San Pedro Tlaquepaque
1.08E+11,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1.00E+21,2019,Generacion Y,14,JAL,Ingreso por Ventas,$ 35001 A $ 50000,PERSONAL MASIVO,M,C,S,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,58100932,0,0,0,0,0,0,ND,Licenciatura (Profesional),Prospecto,C,44860,2019-0,87,8703,10,1,Guadalajara
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,4,4,0,1.00E+21,2019,Generacion X,14,JAL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,58399133,1,0,0,0,0,0,ND,Otros,Prospecto,D,49600,2019-0,78,7810,9,1,Zapotiltic
1.08E+11,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.00E+21,2018,Generacion X,15,MEX,No Identificado,No Identificado,PERSONAL MASIVO,M,C,S,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,56449257,1,0,0,0,0,0,ND,Sin Escolaridad,Prospecto,0,56586,2018-1,69,6910,0,1,Ixtapaluca
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,5,5,0,1.00E+21,2019,Generacion Y,11,GTO,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,S,10/31/2019,1,1,CON GASTO,Comercial,BANORTE,59837970,1,0,0,0,0,0,ND,Otros,Prospecto,C,37000,2019-0,92,9204,9,1,Leon
1.07E+11,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.00E+21,2017,Generacion Y,24,SLP,Sueldo,MENOS DE $2000,PERSONAL BASICO TRANSICION,F,C,S,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,49879568,1,1,23,0,0,0,ND,Otros,Prospecto,C,78421,2017-0,86,8606,2,1,San Luis Potosi
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,32,46,710,1450.07,2019,Generacion X,25,SIN,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,60507790,1,0,0,0,0,0,ND,Secundaria,Prospecto,C,82139,2019-1,66,6606,9,1,Mazatlan
1.08E+11,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.00E+21,2019,Generacion Y,23,Q ROO,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,58435366,1,0,23,0,0,1,ND,Carrera Tecnica,Prospecto,C,77519,2019-0,91,9110,9,1,Benito Juarez
1.06E+11,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,2,1,0,0,13188,87412,0,1.00E+21,2016,Generacion X,14,JAL,Sueldo,$ 50001 A $ 75000,PERSONAL BASICO,M,C,S,10/31/2019,2,2,CON GASTO,Comercial,BANORTE,46943209,2,1,21,0,2,0,CP,Licenciatura (Profesional),Prospecto,C,44660,2016-0,79,7903,2,1,Guadalajara
1.08E+11,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1.00E+21,2019,Baby Boombers,1,CDMX,Sueldo,$ 15001 A $ 35000,PERSONAL MASIVO,F,S,M,10/31/2019,1,1,CON GASTO,Comercial,BANORTE,58829792,0,0,28,0,1,1,LIC,Licenciatura (Profesional),Prospecto,C,16450,2019-0,62,6207,10,1,SIN MUNICIPIO
1.05E+11,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1.00E+21,2014,Generacion Y,30,VER,Sueldo,MENOS DE $2000,PERSONAL SIN CAPTACION,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,40624685,0,0,0,0,0,0,ND,Otros,Prospecto,C,94270,2014-0,82,8212,15,1,Medellin de Bravo
1.05E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,399,48,0,1.00E+21,2014,Baby Boombers,3,BC,Sueldo,$ 10001 A $ 15000,PERSONAL MASIVO,F,C,S,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,40991780,1,0,0,0,0,0,LIC,Licenciatura (Profesional),Prospecto,C,22210,2014-1,51,5104,9,1,Tijuana
1.05E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.00E+21,2014,Generacion X,11,GTO,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,S,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,38479397,1,0,0,0,0,0,ND,Primaria,Prospecto,D,37200,2014-0,70,7002,9,1,Leon
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,181,2,0,1.00E+21,2018,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,56299889,1,0,0,0,0,0,ND,Otros,Prospecto,C,67160,2018-1,88,8806,9,1,Guadalupe
1.07E+11,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,206,0,0,1.00E+21,2017,Generacion Y,19,NL,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,52830966,1,1,20,0,0,1,ND,Preparatoria,Prospecto,C,66050,2017-1,91,9108,2,1,General Escobedo
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,295,1727,5777,234.51,2019,Generacion Y,15,MEX,Sueldo,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2019,1,1,CON GASTO,Comercial,BANORTE,60347238,1,0,0,0,0,0,ND,Otros,Activo,D,54957,2019-1,87,8706,9,1,Tultitlan
1.07E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,69,76,68,-10.39,2017,Generacion X,9,CHIH,Sueldo,No Identificado,PERSONAL MASIVO,F,S,M,10/31/2019,1,1,CON SALDO,Comercial,BANORTE,51440423,1,0,0,0,0,0,ND,Secundaria,Activo,D,32107,2017-0,67,6710,19,1,Juarez
1.08E+11,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1.00E+21,2018,Generacion X,13,HGO,Sueldo,$ 10001 A $ 15000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,56187575,0,1,21,0,1,1,PROF,Licenciatura (Profesional),Prospecto,C,42500,2018-1,69,6902,6,1,Actopan
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1.00E+21,2019,Generacion X,6,COAH,No Identificado,No Identificado,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,58714841,1,0,0,0,0,0,ND,Otros,Activo,D,25750,2019-0,67,6705,9,1,Monclova
1.09E+11,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,32,16,0,1.00E+21,2019,Generacion Y,30,VER,Sueldo,$  7501 A $10000,PERSONAL MASIVO,M,C,S,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,60371333,1,1,26,0,0,1,ND,Preparatoria,Prospecto,C,93998,2019-1,80,8010,2,1,Panuco
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,19753,19753,0,1.00E+21,2019,Generacion Y,15,MEX,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,57587303,1,0,0,0,0,0,ND,Otros,Prospecto,D,52440,2019-0,89,8901,9,1,Malinalco
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,5,5,0,1.00E+21,2019,Generacion X,9,CHIH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,58885789,1,0,0,0,0,0,ND,Secundaria,Prospecto,C,32696,2019-0,76,7604,9,1,Juarez
